mod_id,name_cn,local_name_en,notes,tags,nexus_url,title_en,author,category,thumbnail,nexus_requirements,version,last_updated,mod_downloads,category_cn,summary
12102,冒险者工会扩大,,,#扩展,https://www.nexusmods.com/stardewvalley/mods/12102,Adventurer's Guild Expanded,SUPERT,27,https://staticdelivery.nexusmods.com/mods/1303/images/12102/12102-1653086591-22091967.png,,,2022-6-28,254.8K,扩展,An expansion for the Adventurer's Guild complete with new quests
34390,莉莉布鲁克,Lilybrook A Stardew Valley Expansion,,#扩展,https://www.nexusmods.com/stardewvalley/mods/34390,Lilybrook - A Stardew Valley Expansion,8BitAlien,27,https://staticdelivery.nexusmods.com/mods/1303/images/34390/34390-1748738262-1085852280.png,,,2025-6-26,45.6K,扩展,Lilybrook adds a new village accessible via the bus which adds 17 new NPCs
11478,福斯托里亚,,,#扩展,https://www.nexusmods.com/stardewvalley/mods/11478,Fostoria,Lizzie,27,https://staticdelivery.nexusmods.com/mods/1303/images/11478/11478-1649090441-494018198.jpeg,,,2024-6-3,35.6K,扩展,Fostoria was once a bustling mining community near Pelican Town. Now largely abandoned
18109,遥远的土地小型女巫沼泽扩展包,,,#扩展,https://www.nexusmods.com/stardewvalley/mods/18109,Distant Lands - A Small Witch Swamp Expansion,Aimon111,27,https://staticdelivery.nexusmods.com/mods/1303/images/18109/18109-1699791363-895397758.png,,,2025-11-28,209.8K,扩展,A small expansion mod for Stardew Valley. This mod changes the look of vanilla Witch Swamp map
23868,天气奇观马厩,Weather Wonders Stable,,#扩展,https://www.nexusmods.com/stardewvalley/mods/23868,Weather Wonders - Stable,Kanadeyoru,27,https://staticdelivery.nexusmods.com/mods/1303/images/23868/23868-1715376144-329932127.png,,,2025-9-26,193.3K,扩展,Custom weathers
649,RTGOAT长寿税收,RTGOAT's Longevity,,#扩展,https://www.nexusmods.com/stardewvalley/mods/649,RTGOAT's Longevity,RTGOAT,27,https://staticdelivery.nexusmods.com/mods/1303/images/649-5-1508215709.png,,,2025-8-24,133.1K,扩展,Overhaul player progression with dynamic item pricing
9600,雾鸣山峰卢米斯特里亚参观瓦皮乌斯山,Lumisteria Visit Mount Vapius,,#扩展,https://www.nexusmods.com/stardewvalley/mods/9600,Lumisteria Visit Mount Vapius,Lumisteria,27,https://staticdelivery.nexusmods.com/mods/1303/images/9600/9600-1711200911-863358232.png,,,2025-5-3,149.6K,扩展,This mod adds a new area to visit
34937,米林珍奇博物馆,Mirin's Museum of Curiosities,,#扩展,https://www.nexusmods.com/stardewvalley/mods/34937,Mirin's Museum of Curiosities,13midnight,27,https://staticdelivery.nexusmods.com/mods/1303/images/34937/34937-1750435915-134202520.png,,,2025-7-20,3.2K,扩展,A small tiny expansion that adds a little corner that acts as a museum.<br />The curator is a very interesting... cat?
15261,烟花节,,,#活动,https://www.nexusmods.com/stardewvalley/mods/15261,Fireworks Festival,violetlizabet,18,https://staticdelivery.nexusmods.com/mods/1303/images/15261/15261-1675901960-604650643.png,,,2024-4-4,22.3K,活动,Adds a summer fireworks festival as well as craftable fireworks.
30138,山谷中的自然（昆虫馆）,,,#扩展,https://www.nexusmods.com/stardewvalley/mods/30138,Nature In The Valley (Catchable Creatures),w8AwA8w,27,https://staticdelivery.nexusmods.com/mods/1303/images/30138/30138-1734963868-1398904866.png,,,2025-7-21,63.7K,扩展,This mod add an animal-crossing-style animal catching system with more than 80 collectable animals spawning across the valley! Includes an insectarium for you to donate all the animals you find for unique rewards and Terrariums to keep creatures as pets!. Includes a framework for other mods to make their own creatures/animals!
10612,【已不兼容】月球上的不幸遭遇,Moon Misadventures,,#扩展,https://www.nexusmods.com/stardewvalley/mods/10612,Moon Misadventures,spacechase0 and paradigmnomad,27,https://staticdelivery.nexusmods.com/mods/1303/images/10612/10612-1641877842-1163628635.png,,,2022-10-30,30.5K,扩展,Want to go to the moon? Now you can!
30982,红熊猫义卖会,Red Panda Bazaar,,#扩展,https://www.nexusmods.com/stardewvalley/mods/30982,Red Panda Bazaar,Lilaoliu WhaleK233,27,https://staticdelivery.nexusmods.com/mods/1303/images/30982/30982-1748084735-543250678.png,,,2025-6-8,37.2K,扩展,Welcome to Red Panda Bazaar!<br />This is a new expansion mod for Stardew Valley which adds 3 new NPCs
32260,被遗忘的森林秘密森林扩展包,,,#扩展,https://www.nexusmods.com/stardewvalley/mods/32260,The Forgotten Woods - A Secret Woods Expansion,Azathii,27,https://staticdelivery.nexusmods.com/mods/1303/images/32260/32260-1741569932-1718301392.png,,,2025-12-15,32.4K,扩展,A Secret Woods expansion adding new maps to the game for foragers and adventurers alike! Plant trees for wood
18465,星露德鲁伊,Stardew Druid,,#扩展,https://www.nexusmods.com/stardewvalley/mods/18465,Stardew Druid,Neosinf,27,https://staticdelivery.nexusmods.com/mods/1303/images/18465/18465-1743997130-1283799962.png,,,2025-4-20,113.2K,扩展,Adds unique
34093,东方Mystia的居酒屋,,,#扩展,https://www.nexusmods.com/stardewvalley/mods/34093,Touhou Mystia's Izakaya,Tozniz,27,https://staticdelivery.nexusmods.com/mods/1303/images/34093/34093-1747588912-1463890739.png,,,2025-9-1,3.7K,扩展,Adds some recipes for the cuisine and beverages of Touhou Mystia's Izakaya. English and Chinese supported.
32872,下坡计划 自定义 NPC 的扩展地图,,,#扩展,https://www.nexusmods.com/stardewvalley/mods/32872,Downhill Project - Expanded Map for Custom NPCs,Kiyugamods,27,https://staticdelivery.nexusmods.com/mods/1303/images/32872/32872-1752867044-545730949.png,,,2025-11-16,68.9K,扩展,An old and forgotten neighborhood. Once busy with mining
11689,NUVM 村庄移动版新更新,,,#扩展,https://www.nexusmods.com/stardewvalley/mods/11689,NUVM - New Update Village Mobile,DuduBertol,27,https://staticdelivery.nexusmods.com/mods/1303/images/11689/11689-1650048419-1402510110.png,,,2022-4-16,1.5K,扩展,[Mobile Version] New Update Village is a fan-created village added to Stardew Valley. Its additions to the game include new modifications
11366,NUV 新更新村庄,,,#扩展,https://www.nexusmods.com/stardewvalley/mods/11366,NUV - New Update Village,DuduBertol,27,https://staticdelivery.nexusmods.com/mods/1303/images/11366/11366-1647700940-1461520823.png,,,2022-6-21,4.8K,扩展,New Update Village is a fan-made village added to Stardew Valley. Its additions to the game include new modifications
26839,刘梓晨坐骑,,,#宠物和马|#稀奇古怪,https://www.nexusmods.com/stardewvalley/mods/26839,Liu Zichen's kindness will be ridden,boxi,8,https://staticdelivery.nexusmods.com/mods/1303/images/26839/26839-1723201033-39160676.png,,,2024-8-9,6.3K,宠物/马,Changed the pony texture to Liu Zichen
24357,交税,,,#游戏机制|#稀奇古怪,https://www.nexusmods.com/stardewvalley/mods/24357,Serfdom - Realistic Taxes,Arleau,3,https://staticdelivery.nexusmods.com/mods/1303/images/24357/24357-1716581089-194532717.jpeg,,,2025-9-15,9.1K,游戏机制,Provides realistic income and property taxation mechanics.
35087,新npc道尔顿,,,#新角色,https://www.nexusmods.com/stardewvalley/mods/35087,Daulton and Maple - A Custom NPC Mod,bigsquishy0,24,https://staticdelivery.nexusmods.com/mods/1303/images/35087/35087-1750898881-1240554120.png,,,2025-10-26,72.5K,新角色,Adds Daulton
34255,玛尼x马龙,,,#活动,https://www.nexusmods.com/stardewvalley/mods/34255,Marnie x Marlon,Jierishi,18,https://staticdelivery.nexusmods.com/mods/1303/images/34255/34255-1748219698-1017209523.png,,,2025-9-25,10.3K,活动,A relationship mod expanding Marnie's storyline around Marlon.
8569,偷东西,,,#作弊|#稀奇古怪,https://www.nexusmods.com/stardewvalley/mods/8569,Shoplifter,TheMightyAmondee,11,https://staticdelivery.nexusmods.com/mods/1303/images/8569/8569-1619174319-1751496009.png,,,2025-7-10,93.5K,作弊,Tired of paying high prices? Or are you just tired of Marnie staring at the microwave? This mod adds the ability to shoplift certain stores... just don't get caught!
24635,捡蘑菇,,,#农作物|#稀奇古怪,https://www.nexusmods.com/stardewvalley/mods/24635,More Mushrooms as Forage - Chinese1.6,Tea,14,https://staticdelivery.nexusmods.com/mods/1303/images/24635/24635-1716982734-1736716420.png,,,2024-5-29,3.1K,农作物,是More Mushrooms as Forage（更多蘑菇作为觅食）模组的中文译本。翻译了好久我要晕了——一定要看简介！
36145,养萨摩耶,,,#宠物和马,https://www.nexusmods.com/stardewvalley/mods/36145,Samoyed dog,Ishr,8,https://staticdelivery.nexusmods.com/mods/1303/images/36145/36145-1753797420-1551447681.png,,,2025-7-29,5.3K,宠物/马,来养一只可爱耶耶吧。Let's get a cute Samoyed.
9052,催眠,,,#游戏机制|#稀奇古怪,https://www.nexusmods.com/stardewvalley/mods/9052,Hypno Valley,Kryspur,3,https://staticdelivery.nexusmods.com/mods/1303/images/9052/9052-1625465525-1723196240.png,,,2025-1-14,66.6K,游戏机制,Adds hypnotic items and tools into the game. Also adds a trance mechanic and a new character to sell the player the new items and abilities.
32045,地球农场,,,#地图,https://www.nexusmods.com/stardewvalley/mods/32045,Earth Farm,xc333222,21,https://staticdelivery.nexusmods.com/mods/1303/images/32045/32045-1740927042-1212176737.png,,,2025-3-2,202,地图,Added a new farm type: Earth Farm
23412,鹈鹕镇党群活动中心,,,#各种各样的|#稀奇古怪,https://www.nexusmods.com/stardewvalley/mods/23412,Ferngill Party and Mass Service Center,Itivuttakam,2,https://staticdelivery.nexusmods.com/mods/1303/images/23412/23412-1714396919-1870710615.png,,,2025-3-28,1.7K,各种各样的,对星露谷方方面面的文字进行了“如在身边”的修改和编辑，想做一个很棒的中式核心。名字只是整活，传达一种感觉。
10378,开潘姆公交车,,,#游戏机制|#稀奇古怪,https://www.nexusmods.com/stardewvalley/mods/10378,Calico Desert Bus,blueberry,3,https://staticdelivery.nexusmods.com/mods/1303/images/10378/10378-1758195508-595768353.png,,,2025-9-13,655,游戏机制,There's 360 miles to the Calico Desert
32830,御剑飞行,,,#游戏机制|#稀奇古怪,https://www.nexusmods.com/stardewvalley/mods/32830,Flying Weapon Mount Mod,Darkmushu1,3,https://staticdelivery.nexusmods.com/mods/1303/images/32830/32830-1743493583-257972188.jpeg,,,2025-9-12,1.2K,游戏机制,Ride your current weapon as a mount at the cost of stamina drain. Allows you to switch weapon skin to existing mod assets to ride as your flying mount. Can now be learned as an Ability with level up if you have Unified Experience System Install
36952,几款暖暖发型、配饰,,,#衣服|#暖暖,https://www.nexusmods.com/stardewvalley/mods/36952,Nikki hairstyle and accessories,BeiYuan,13,https://staticdelivery.nexusmods.com/mods/1303/images/36952/36952-1756024989-153130381.png,,,2025-8-24,699,衣服,Hairstyles and accessories from Nikki
36962,三套无限暖暖的经典服装,,,#衣服|#暖暖,https://www.nexusmods.com/stardewvalley/mods/36962,Nikki Clothing,luoli,13,https://staticdelivery.nexusmods.com/mods/1303/images/36962/36962-1756027398-1274961623.png,,,2025-8-24,6.9K,衣服,三套FS模式来自于游戏无限暖暖中的服装
36925,无限暖暖的花漾梦萦套装,,,#衣服|#暖暖,https://www.nexusmods.com/stardewvalley/mods/36925,FS Nikki_Whispering Blossom,DanTa8045,13,https://staticdelivery.nexusmods.com/mods/1303/images/36925/36925-1755942112-298441712.png,,,2025-8-23,1.1K,衣服,无限暖暖里的花漾梦萦服装！恭喜联动！
36944,无限暖暖作物,,,#农作物|#暖暖,https://www.nexusmods.com/stardewvalley/mods/36944,Nikki and Love,Long,14,https://staticdelivery.nexusmods.com/mods/1303/images/36944/36944-1755990252-590841870.jpg,,,2025-8-24,1.9K,农作物,来自《无限暖暖》游戏中的作物，通过CP格式添加为新作物
23777,暖暖六套衣服,,,#衣服|#暖暖,https://www.nexusmods.com/stardewvalley/mods/23777,FS-HD-Luoxue Shining Nikki,Luoxue0426,13,https://staticdelivery.nexusmods.com/mods/1303/images/23777/23777-1741793068-1882379657.png,,,2025-3-12,1.8K,衣服,服裝外觀來源為❤️閃耀暖暖❤️遊戲<br /><br />❤️慾望之音❤️<br /><br />❤️璀璨之約❤️<br /><br />❤️星渚之望❤️<br />-------------<br />更新日誌<br />新增<br />奇蹟暖暖系列<br />♥️璀璨星河♥️ ♥️莓粉搖滾♥️ ♥️白天鵝♥️
36870,无限暖暖公式服和看板,,,#衣服|#暖暖,https://www.nexusmods.com/stardewvalley/mods/36870,FS Infinity Nikki Suit,Yuyan,13,https://staticdelivery.nexusmods.com/mods/1303/images/36870/36870-1755773460-349100740.png,,,2025-8-27,10.0K,衣服,无限暖暖的公式服和看板两套！！<br />恭喜联动！！
29879,星之海、星之梦套装,,,#衣服|#暖暖,https://www.nexusmods.com/stardewvalley/mods/29879,GuoRen's Nikki Sea of Stars,LuoLI and GuoRen,13,https://staticdelivery.nexusmods.com/mods/1303/images/29879/29879-1733406890-1192060574.jpeg,,,2024-12-5,11.4K,衣服,灵感来自于中国游戏《奇迹暖暖》《闪耀暖暖》<br />这是主角暖暖的星之海和星之梦套装 对于暖暖和玩家来说都具有特殊意义
23561,主角的两套经典服装,,,#衣服|#暖暖,https://www.nexusmods.com/stardewvalley/mods/23561,GuoRen's Nikki Poetic Blooming Clothing,GuoRen,13,https://staticdelivery.nexusmods.com/mods/1303/images/23561/23561-1714658899-861144441.jpeg,,,2024-5-2,21.7K,衣服,灵感来自于中国游戏《奇迹暖暖》《闪耀暖暖》 这是主角暖暖的两套经典服装 把星露谷变成真正的星露暖暖谷吧 希望你能喜欢^^
30489,无限暖暖出货箱（无限宝箱）,,,#建筑|#暖暖,https://www.nexusmods.com/stardewvalley/mods/30489,Nikki Infinity Box,Sisa,17,https://staticdelivery.nexusmods.com/mods/1303/images/30489/30489-1735717355-1044047100.jpeg,,,2025-1-1,2.4K,建筑,将运输箱美化为暖暖的无限宝箱。
33154,闪耀暖暖的十顶稀有帽子,,,#衣服|#暖暖,https://www.nexusmods.com/stardewvalley/mods/33154,Nikki ten rare hats,Sisa,13,https://staticdelivery.nexusmods.com/mods/1303/images/33154/33154-1744466965-664936524.jpeg,,,2025-4-17,5.9K,衣服,复刻了闪耀暖暖中稀有品质的十顶帽子。
33685,无限暖暖浴巾,,,#衣服|#暖暖,https://www.nexusmods.com/stardewvalley/mods/33685,bei yuan's Dress up with an Infinity Nikki bath towel,BeiYuan23,13,https://staticdelivery.nexusmods.com/mods/1303/images/33685/33685-1746154423-1172187061.png,,,2025-5-2,244,衣服,A new pack inspired by Infinity Nikki<br />灵感源于无限暖暖的新礼包
30039,无限暖暖服装（大喵）,,,#衣服|#暖暖,https://www.nexusmods.com/stardewvalley/mods/30039,HDNikki,Long,13,https://staticdelivery.nexusmods.com/mods/1303/images/30039/30039-1734015673-1255569129.jpeg,,,2024-12-12,2.9K,衣服,来自游戏《无限暖暖》的两套服装，包含三款发型，两件裙子，以及一件动态配饰：主角苏暖暖的伙伴大喵<br /><br />由于是高倍服饰，发型前面可能会被服装遮住，所以其中一条裙子搭配了袖子
18887,Emily the Mixologist🍾 调酒师艾米丽,,,#游戏机制,https://www.nexusmods.com/stardewvalley/mods/18887,Emily the Mixologist - Cocktail and Mocktail Shop and Special Orders,Airyn,3,https://staticdelivery.nexusmods.com/mods/1303/images/18887/18887-1698486015-1626110461.png,,,2025-5-18,36.3K,游戏机制,Expands on Himetarts &amp; Wildflour's HxW Mixology 101 by adding a shop for Emily to sell them at the saloon
18717,HxW Mixology 101 调酒101,,,#项目,https://www.nexusmods.com/stardewvalley/mods/18717,HXW Mixology 101,HimeTarts and WildflourMods,15,https://staticdelivery.nexusmods.com/mods/1303/images/18717/18717-1711205822-2084922713.png,,,2024-11-22,78.3K,项目,Adds 50+ new recipes and crafting items focused on craft cocktails
37197,扇鱼一巴掌,,,#钓鱼|#稀奇古怪,https://www.nexusmods.com/stardewvalley/mods/37197,FishSlap,tata,26,https://staticdelivery.nexusmods.com/mods/1303/images/37197/37197-1756727371-189893361.png,,,2025-9-2,1.4K,钓鱼,Adds a fun tweak to fishing: if catching a fish takes more than 15 seconds
12186,季节性哥特式建筑,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/12186,IdaIda's Seasonal Gothic Buildings (for CP and AT),IdaIda,17,https://staticdelivery.nexusmods.com/mods/1303/images/12186/12186-1653652628-646817222.png,,,2024-4-14,116.7K,建筑,Gothic/witchy look for all the farm buildings.
34624,沼泽的巫师农场建筑,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/34624,Bog's Witchy Farm Buildings,BogWyytch and Abagaianye,17,https://staticdelivery.nexusmods.com/mods/1303/images/34624/34624-1761911424-1602334939.png,,,2025-12-11,19.6K,建筑,ITS FINALLY HERE bundled together and full complete set of my Witchy Farm Buildings! SEASONAL VARIANTS GALORE and config options to customize a little bit further. For the goblins
27631,沼泽农场地图,,,#地图,https://www.nexusmods.com/stardewvalley/mods/27631,Aimon's Small Swamp Farm,Aimon111,21,https://staticdelivery.nexusmods.com/mods/1303/images/27631/27631-1725892096-1650694278.png,,,2025-12-5,19.2K,地图,A small swamp themed farm map with some special tweaks and features.
